_key,active,age,birth_city,birth_country,birth_date,birth_state,college,competitions,depth_chart_order,depth_chart_position,espn_id,fantasy_data_id,fantasy_positions,first_name,full_name,gsis_id,hashtag,height,high_school,injury_body_part,injury_notes,injury_start_date,injury_status,kalshi_id,last_name,metadata,metadata.channel_id,metadata.genius_id,metadata.injury_override_off_2021_0,metadata.injury_override_off_2025_0,metadata.injury_override_off_2025_1,metadata.injury_override_off_2026_0,metadata.injury_override_off_2026_1,metadata.injury_override_post_2024_3,metadata.injury_override_pre_2025_0,metadata.injury_override_pre_2026_1,metadata.injury_override_pre_2026_2,metadata.injury_override_regular_2020_1,metadata.injury_override_regular_2020_10,metadata.injury_override_regular_2020_5,metadata.injury_override_regular_2020_8,metadata.injury_override_regular_2021_1,metadata.injury_override_regular_2021_3,metadata.injury_override_regular_2021_4,metadata.injury_override_regular_2022_1,metadata.injury_override_regular_2024_10,metadata.injury_override_regular_2024_11,metadata.injury_override_regular_2024_12,metadata.injury_override_regular_2024_13,metadata.injury_override_regular_2024_14,metadata.injury_override_regular_2024_15,metadata.injury_override_regular_2024_3,metadata.injury_override_regular_2024_4,metadata.injury_override_regular_2024_6,metadata.injury_override_regular_2024_7,metadata.injury_override_regular_2024_9,metadata.injury_override_regular_2025_1,metadata.injury_override_regular_2025_10,metadata.injury_override_regular_2025_11,metadata.injury_override_regular_2025_12,metadata.injury_override_regular_2025_15,metadata.injury_override_regular_2025_16,metadata.injury_override_regular_2025_2,metadata.injury_override_regular_2025_3,metadata.injury_override_regular_2025_4,metadata.injury_override_regular_2025_5,metadata.injury_override_regular_2025_6,metadata.injury_override_regular_2025_7,metadata.injury_override_regular_2025_8,metadata.injury_override_regular_2025_9,metadata.name,metadata.override_active,metadata.rookie_year,metadata.source_id,metadata.years_exp_shift,news_updated,number,oddsjam_id,opta_id,pandascore_id,player_id,player_shard,position,practice_description,practice_participation,rotowire_id,rotoworld_id,search_first_name,search_full_name,search_last_name,search_rank,sport,sportradar_id,stats_id,status,swish_id,team,team_abbr,team_changed_at,weight,yahoo_id,years_exp
1974,true,29,,,1992-02-19,,Auburn,[],,,17082,16236,"[""K""]",Cody,Cody Parkey,00-0030850,#codyparkey-NFL-FA-0,72,Jupiter (FL),,,,,,Parkey,,1116852771228745728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1663115411187,0,,,,1974,9,K,,,9943,9893,cody,codyparkey,parkey,522,nfl,4b99ead5-0f79-4899-84a7-075c08890698,557135,Active,557135,,,,193,27911,8
1975,false,29,,,1992-05-08,,Miami,[],,,17091,16238,"[""TE""]",Erik,Erik Swoope,00-0030854,#erikswoope-NFL-FA-86,77,Harvard-Westlake (CA) ,,,,,,Swoope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1598744728153,86,,,,1975,4,TE,,,9808,9792,erik,erikswoope,swoope,9999999,nfl,947e7faa-e8be-4603-829c-b57e4247ccbf,550290,Inactive,,,,,243,27914,8
1976,false,30,,,1990-04-27,,Central Michigan,[],,,17094,16240,"[""RB""]",Zurlon,Zurlon Tipton,,#zurlontipton-NFL-FA-37,"6'0""",Parkway Christian (MI),,,,,,Tipton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,1976,1,RB,,,9543,,zurlon,zurlontipton,tipton,9999999,nfl,421b1497-6e7b-4c5b-8994-14a718ea23d7,494886,Inactive,,,,,230,27916,6
1977,false,30,,,1991-06-02,,Middle Tennessee,[],,,17095,16241,"[""OL""]",Josh,Josh Walker,00-0030652,#joshwalker-NFL-FA-73,77,Rhea County (TN),,,,,,Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544826627744,73,,,,1977,6,G,,,10088,,josh,joshwalker,walker,9999999,nfl,89398fe2-d54f-4672-9324-3012c06ce2a6,,Inactive,,,,,330,27917,8
1978,false,29,,,1990-10-18,,Appalachian State,[],,,17048,16242,"[""LB"",""WR""]",Tony,Tony Washington,,#tonywashington-NFL-FA-17,"5'11""",T.W. Andrews (NC),,,,,,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,1978,6,WR,,,10115,,tony,tonywashington,washington,9999999,nfl,a8c1f913-dfa3-4616-a11f-2b56f93c47cc,504371,Inactive,,,,,198,27918,6
1979,true,29,,,1992-04-28,,UCF,[],,,16724,16245,"[""QB""]",Blake,Blake Bortles,00-0031407,#blakebortles-NFL-NO-6,77,Oviedo (FL),,,,,,Bortles,,1116852771421683712,,,,,,,,,,,,,COV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664980259619,6,,,,1979,9,QB,,,9277,9320,blake,blakebortles,bortles,9999999,nfl,6723249c-5fb5-4b0a-9373-cb59cdc99ec8,562537,Active,562537,NO,,,236,27531,8
198,false,37,,,1983-06-06,,Oregon,[],,,9635,5054,"[""QB""]",Kellen,Kellen Clemens,,#kellenclemens-NFL-FA-10,"6'2""",Burns (OR),,,,,,Clemens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515170401219,10,,,,198,9,QB,,,4827,,kellen,kellenclemens,clemens,9999999,nfl,da2d3510-355a-4a0d-a79d-bd96b4cfcecb,167415,Inactive,,,,,220,7798,14
1980,false,30,,,1991-06-13,,Virginia,[],,,16830,16246,"[""OL""]",Luke,Luke Bowanko,00-0031191,#lukebowanko-NFL-FA-72,78,Centreville (VA),,,,,,Bowanko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560186040070,72,,,,1980,7,C,,,9772,,luke,lukebowanko,bowanko,9999999,nfl,1818c219-44ae-4cd4-b8fe-5d93e596e936,,Inactive,,,,,300,27733,8
1981,false,29,,,1991-01-27,,California,[],,,17128,16248,"[""DL""]",Deandre,Deandre Coleman,,#deandrecoleman-NFL-FA-98,"6'3""",Garfield (WA),,,,,,Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1514322602217,98,,,,1981,8,DT,,,9402,,deandre,deandrecoleman,coleman,9999999,nfl,f14b5193-0f82-4bdb-852d-05af0fb59d5f,498129,Inactive,,,,,315,27870,6
1982,true,30,,,1991-10-02,,Oklahoma,[],,,16900,16249,"[""DB""]",Aaron,Aaron Colvin,00-0031259,#aaroncolvin-NFL-FA-34,72,Owasso (OK),,,,,,Colvin,,1116852771618816000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599351058114,34,,,,1982,2,CB,,,9337,9348,aaron,aaroncolvin,colvin,9999999,nfl,76c630cf-0fd3-4210-a73d-9347da9d9d66,542873,Active,,,,,191,27642,8
1983,false,27,,,1990-10-17,,Louisville,[],,,17131,16250,"[""WR""]",Damian,Damian Copeland,,#damiancopeland-NFL-FA-3,"5'11""",,,,,,,Copeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1983,3,WR,,,,,damian,damiancopeland,copeland,9999999,nfl,2e55d5a9-55c5-4156-87b4-6b5eed75215b,,Inactive,,,,,184,27871,2
1984,true,30,,,1991-11-12,,Miami (FL),[],,,17177,16253,"[""WR""]",Allen,Allen Hurns,00-0030821,#allenhurns-NFL-MIA-8,75,Carol City (FL),,,,,,Hurns,,1116852771815948288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1648138821772,8,,,,1984,3,WR,,,9485,9867,allen,allenhurns,hurns,9999999,nfl,10952a8e-9da1-447b-a016-c699db00c5f0,540997,Active,540997,MIA,,,195,27874,8
1985,false,30,,,1990-02-12,,Fresno State,[],,,17183,16254,"[""TE""]",Marcel,Marcel Jensen,,#marceljensen-NFL-FA-83,"6'6""",Rodriguez (CA),,,,,,Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,1985,5,TE,,,9683,,marcel,marceljensen,jensen,9999999,nfl,ad9badc2-77a4-4f87-8f5a-060863780b30,496105,Inactive,,,,,270,27875,6
1986,false,29,,,1992-07-10,,Central Florida,[],,,16884,16255,"[""RB""]",Storm,Storm Johnson,,#stormjohnson-NFL-FA-0,72,Loganville (GA),,,,,,Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1986,7,RB,,,9531,,storm,stormjohnson,johnson,9999999,nfl,c971da6b-77f4-41d0-bca7-e8035efaf49a,540998,Inactive,,,,,216,27750,8
1987,true,30,,,1991-11-25,,Southern California,[],,,16787,16258,"[""WR""]",Marqise,Marqise Lee,00-0031431,#marqiselee-NFL-FA-13,72,Junipero Serra (CA),,,,,,Lee,,1116852772017274880,,,,,,,,,,,,,COV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636498531560,13,,,,1987,2,WR,,,9453,9402,marqise,marqiselee,lee,795,nfl,4c3c6b63-aa1f-4452-9d1d-662073f06142,599006,Inactive,,,,,196,27567,8
1988,true,30,,,1992-01-25,,Miami (FL),[],,,16770,16259,"[""OL""]",Brandon,Brandon Linder,00-0031369,#brandonlinder-NFL-JAX-65,78,St. Thomas Aquinas (FL),,,,,,Linder,,1116852772218601472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1648486214184,65,,,,1988,5,OL,,,9443,9650,brandon,brandonlinder,linder,9999999,nfl,f5eaf900-592e-4a3a-8514-4426dce7d3c3,,Active,553610,JAX,,,315,27621,8
1989,false,30,,,1989-12-21,,Louisiana State,[],,,17201,16260,"[""DB""]",Craig,Craig Loston,,#craigloston-NFL-FA-20,"6'2""",Eisenhower (TX),,,,,,Loston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,1989,3,SS,,,9307,,craig,craigloston,loston,9999999,nfl,4d3c00db-d2c5-46d2-981e-f5d7a7e4b353,,Inactive,,,,,209,,6
199,true,40,,,1981-08-26,,Maryland,[],,,9276,5083,"[""LS""]",Jon,Jon Condo, 00-0023177,#joncondo-NFL-FA-59,75,Philipsburg-Osceola (PA),,,,,,Condo,,1116852772407345152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569283535171,59,,,,199,3,LS,,,7122,,jon,joncondo,condo,9999999,nfl,9c6d7765-03dd-4266-aeaa-926e5a85235f,,Active,,,,,240,7455,17
1990,false,28,,,1992-08-27,,Miami,[],,,17220,16261,"[""QB""]",Stephen,Stephen Morris,,#stephenmorris-NFL-FA-6,"6'2""",Monsignor Pace (FL),,,,,,Morris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1534445437958,6,,,,1990,7,QB,,,9324,9417,stephen,stephenmorris,morris,9999999,nfl,4f0e7ce1-b4ee-48cb-88b2-0f2d61626700,541000,Inactive,,,,,218,27878,6
1991,true,30,,,1991-02-02,,Oregon State,[],,,17240,16262,"[""DB""]",Rashaad,Rashaad Reynolds,,#rashaadreynolds-NFL-FA-43,71,San Fernando (CA),,,,,,Reynolds,,1116852772604477440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,1991,2,CB,,,9667,,rashaad,rashaadreynolds,reynolds,9999999,nfl,d4d12579-5cb3-4d50-98a1-11fce2dee8f6,,Active,,,,,187,27879,8
1992,true,31,,,1993-08-24,,Penn State,[],,,16799,16263,"[""WR""]",Allen,Allen Robinson,00-0031428,#allenrobinson-NFL-FA-8,74,Orchard Lake St. Mary's (MI),,,,,,Robinson,,1113708673705734144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,,1737954031691,8,F70299A87E2D,,,1992,2,WR,,,9264,9297,allen,allenrobinson,robinson,518,nfl,0fd32417-8410-4a8f-8919-386c433bca43,609496,Active,609496,,,,210,27589,11
1993,true,33,,,1991-05-05,,Clemson,[],,,17037,16264,"[""OL""]",Tyler,Tyler Shatley,00-0030827,#tylershatley-NFL-FA-69,75,East Burke (NC),,,,,,Shatley,,1113708890190540800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,,1713558032758,69,680752FDF670,,,1993,5,OL,,,9971,,tyler,tylershatley,shatley,9999999,nfl,62ae1c72-f5ef-4c45-bac9-aac5569b034c,,Active,506605,,,,305,27880,11
1994,true,30,,,1992-02-11,,Arkansas,[],,,16917,16265,"[""DL""]",Chris,Chris Smith,00-0031264,#chrissmith-NFL-FA-92,73,West Rowan (NC),,,,,,Smith,,1116852772797415424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640273135941,92,,,,1994,4,DE,,,9409,,chris,chrissmith,smith,9999999,nfl,df08d4a5-2979-469d-9775-ed34fc3f43ee,555584,Active,555584,,,,266,27687,8
1995,false,30,,,1991-04-11,,Florida State,[],,,16891,16266,"[""LB""]",Telvin,Telvin Smith,00-0031309,#telvinsmith-NFL-FA-0,75,Lowndes County (GA),,,,,,Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563996333283,0,,,,1995,3,LB,,,9371,9394,telvin,telvinsmith,smith,9999999,nfl,dfbbe1cc-1fce-4599-92ae-922a8b79fb83,,Injured Reserve,,,,,215,27672,8
1996,false,29,,,1991-07-27,,Utah State,[],,,17269,16267,"[""OL"",""TE""]",D.J.,D.J. Tialavea,,#djtialavea-NFL-FA-74,"6'4""",West Jordan (UT),,,,,,Tialavea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,1996,6,T,,,9635,,dj,djtialavea,tialavea,9999999,nfl,5436518d-5320-40e7-9c42-aec99ca793d7,507707,Inactive,,,,,260,27881,6
1997,true,32,,,1991-02-14,,James Madison,[],,,17283,16268,"[""OL"",""OT""]",Josh,Josh Wells,00-0030829,#joshwells-NFL-FA-74,78,Hanover (VA),,,,,,Wells,,1116852772998742016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,,1699979131807,74,0B3CB6A68385,,,1997,8,T,,,9965,,josh,joshwells,wells,9999999,nfl,cc58971d-d24e-44a3-9f09-1b2289e92577,,Active,520881,,,,310,27882,10
1998,false,30,,,1990-05-20,,Duke,[],,,16965,16270,"[""DL"",""LB""]",Kenny,Kenny Anunike,,#kennyanunike-NFL-FA-91,"6'5""",Olentangy (OH),,,,,,Anunike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,1998,0,DE,,,9917,,kenny,kennyanunike,anunike,9999999,nfl,bedb24f8-17aa-4573-9e6f-dd729c31104b,,Inactive,,,,,275,27819,6
1999,true,32,,,1992-11-17,,Colorado State,[],,,16967,16271,"[""DL"",""LB""]",Shaquil,Shaquil Barrett,00-0031101,#shaquilbarrett-NFL-FA-56,74,Boys Town (NE),,,,,,Barrett,,1113708740424527872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,,1737764417051,56,E14C95A49099,,,1999,5,LB,,,9995,9577,shaquil,shaquilbarrett,barrett,9999999,nfl,df483199-088f-47d6-b8fc-1574f74bb4e2,,Active,602273,,,,250,27820,11
2,false,34,,,1986-06-01,,Rutgers,[],,,11317,127,"[""OL""]",Jeremy,Jeremy Zuttah,,#jeremyzuttah-NFL-FA-64,"6'4""",Stevens (NJ),,,,,,Zuttah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,2,3,C,,,5809,4836,jeremy,jeremyzuttah,zuttah,9999999,nfl,fcaa51ea-0923-4afc-a7cf-22e47a14acf4,,Inactive,,,,,300,8860,12
20,false,38,,,1982-04-03,,Idaho State,[],,,5651,622,"[""DL"",""LB""]",Jared,Jared Allen,,#jaredallen-NFL-FA-69,"6'6""",Los Gatos (CA),,,,,,Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,20,5,DE,,,3996,2837,jared,jaredallen,allen,9999999,nfl,c7699c7c-07c0-479b-977c-33e74327b946,,Inactive,,,,,255,6885,16
200,true,37,,,1984-01-31,,Maryland,[],,,9592,5084,"[""TE""]",Vernon,Vernon Davis,00-0024221,#vernondavis-NFL-FA-0,75,Dunbar (DC),,,,,,Davis,,1116852773191680000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580678429304,0,,,,200,2,TE,,,4732,3638,vernon,vernondavis,davis,9999999,nfl,0a95e792-6455-4927-9539-f95fa7f41fbb,215595,Injured Reserve,,,,,248,7755,16
2000,false,29,,,1990-11-27,,Louisiana State,[],,,16852,16272,"[""LB""]",Lamin,Lamin Barrow,00-0031354,#laminbarrow-NFL-FA-57,"6'2""",John Ehret (LA),,,,,,Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,2000,4,LB,,,9385,,lamin,laminbarrow,barrow,9999999,nfl,61033955-2852-4620-a5ea-cc596a8f4e12,,Inactive,,,,,235,27684,6
2001,false,29,,,1993-01-10,,Colorado State,[],,,16969,16273,"[""RB""]",Kapri,Kapri Bibbs,00-0031102,#kapribibbs-NFL-FA-22,71,Plainfield North (IL),,,,,,Bibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1573325156096,22,,,,2001,2,RB,,,9238,9581,kapri,kapribibbs,bibbs,9999999,nfl,4402b8d5-d6bf-43d0-9198-651506abba76,590943,Inactive,,,,,203,27821,8
2002,false,30,,,1991-12-08,,Fresno State,[],,,16972,16274,"[""WR""]",Isaiah,Isaiah Burse,00-0030671,#isaiahburse-NFL-FA-89,70,Modesto Christian (CA),,,,,,Burse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1521222901228,89,,,,2002,8,WR,,,9481,,isaiah,isaiahburse,burse,9999999,nfl,7440f643-e1ea-454b-b9ef-ef1a5a53fce1,562336,Inactive,,,,,187,27822,8
2003,true,30,,,1991-06-10,,Michigan State,[],,,16995,16276,"[""WR""]",Bennie,Bennie Fowler,00-0030670,#benniefowler-NFL-FA-4,73,Detroit Country Day (MI),,,,,,Fowler,,1116852773376229376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627861216950,4,,,,2003,4,WR,,,9353,9826,bennie,benniefowler,fowler,297,nfl,132721b4-fd32-4795-b214-ab4baaaceb3a,511509,Active,,,,,212,27826,8
2004,true,29,,,1992-10-10,,Indiana,[],,,16793,16278,"[""WR""]",Cody,Cody Latimer,00-0031344,#codylatimer-NFL-FA-12,74,Jefferson Township (OH),,,,,,Latimer,,1116852773577555968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1598209215126,12,,,,2004,5,WR,,,9567,9535,cody,codylatimer,latimer,798,nfl,fbb1cc32-4cbd-4089-b8ec-1e7bce8da408,609050,Inactive,,,,,215,27584,8
2005,true,29,,,1992-04-22,,Oklahoma,[],,,16902,16280,"[""LB""]",Corey,Corey Nelson, 00-0031350,#coreynelson-NFL-FA-56,73,Skyline (TX),,,,,,Nelson,,1116852773770493952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1582836639344,56,,,,2005,5,LB,,,9792,,corey,coreynelson,nelson,9999999,nfl,663dae9c-0484-4eb6-a093-ae19d0a743db,542891,Active,,,,,226,27770,8
2006,true,32,,,1989-10-12,,Boise State,[],,,16847,16281,"[""OL""]",Matt,Matt Paradis,00-0031349,#mattparadis-NFL-FA-61,75,Council (ID),,,,,,Paradis,,1116852773971820544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669912211377,61,,,,2006,9,C,,,9694,9698,matt,mattparadis,paradis,9999999,nfl,b35211e2-a35f-41e1-b32b-3b31b70330b7,,Active,499364,,,,300,27735,8
2007,false,30,,,1990-01-22,,North Carolina,[],,,17033,16282,"[""QB""]",Bryn,Bryn Renner,,#brynrenner-NFL-FA-8,"6'3""",West Springfield (VA),,,,,,Renner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,2007,9,QB,,,9681,,bryn,brynrenner,renner,9999999,nfl,85b834b5-c48b-42c0-a8a8-2d56190eecbc,498821,Inactive,,,,,225,27829,6
2008,true,32,,,1992-05-01,,Ohio State,[],,,16719,16283,"[""DB""]",Bradley,Bradley Roby,00-0031372,#bradleyroby-NFL-FA-33,71,Peachtree Ridge (GA),,,,,,Roby,,1116852774164758528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,,1705802408780,33,165FB13CF9BE,,,2008,5,CB,,,9329,9440,bradley,bradleyroby,roby,9999999,nfl,b6c9d494-a3cd-4d57-96e1-f807f0b9be63,,Active,553687,,,,194,27559,10
2009,true,33,,,1990-11-15,,Michigan,[],,,16741,16284,"[""OG"",""OL"",""OT""]",Michael,Michael Schofield,00-0031353,#michaelschofield-NFL-FA-71,78,Carl Sandburg (IL),,,,,,Schofield,,1116852774353502208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,,1700008535392,71,EDFB1CBFB5D5,,,2009,5,T,,,9426,9549,michael,michaelschofield,schofield,9999999,nfl,305c4a34-6428-418e-adf6-09f60e83c674,,Active,511492,,,,301,27623,10
201,false,37,,,1983-06-05,,Hofstra,[],,,9838,5094,"[""WR""]",Marques,Marques Colston,,#marquescolston-NFL-FA-12,"6'4""",Susquehanna Township (PA),,,,,,Colston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,201,6,WR,,,4884,4032,marques,marquescolston,colston,9999999,nfl,d106f1b6-e6c5-4978-adc0-8742b5c1c459,162990,Inactive,,,,,225,8001,14
2010,false,27,,,1990-06-25,,Tulane,[],,,17043,16286,"[""DB""]",Jordan,Jordan Sullen,,#jordansullen-NFL-FA-42,"6'0""",,,,,,,Sullen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,2010,8,CB,,,,,jordan,jordansullen,sullen,9999999,nfl,b14efdf2-c352-4659-9740-b1aed6ecd79e,,Inactive,,,,,200,,1
2011,false,28,,,1992-05-13,,Duke,[],,,17045,16287,"[""RB""]",Juwan,Juwan Thompson,,#juwanthompson-NFL-FA-40,"5'11""",Woodward Academy (GA),,,,,,Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,2011,9,RB,,,9837,9831,juwan,juwanthompson,thompson,9999999,nfl,97f387a6-76fe-4ac3-b1db-ae4dc74d7ffa,556180,Inactive,,,,,225,27832,6
2012,false,28,,,1988-09-04,,Colorado St - Pueblo,[],,,17438,16288,"[""LB""]",Chase,Chase Vaughn,,#chasevaughn-NFL-FA-49,"6'2""",,,,,,,Vaughn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,2012,8,ILB,,,,,chase,chasevaughn,vaughn,9999999,nfl,b360c614-ada9-42fd-831d-6d35062ecae7,,Inactive,,,,,242,,1
2013,false,30,,,1991-10-09,,Georgia Tech,[],,,17052,16290,"[""DB""]",Lou,Lou Young,,#louyoung-NFL-FA-32,73,Good Counsel (WA),,,,,,Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535065506921,32,,,,2013,2,CB,,,10070,,lou,louyoung,young,9999999,nfl,26a67351-ae18-4b13-bf2d-cfee5142b380,,Inactive,,,,,205,27833,8
2014,true,32,,,1991-02-11,,McGill (CAN),[],,,16958,16293,"[""OG"",""OL""]",Laurent,Laurent Duvernay-Tardif,00-0031022,#laurentduvernaytardif-NFL-FA-66,77,Collège Andre-Grasset (CAN),,,,,,Duvernay-Tardif,,1116852774533857280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695309045332,66,,,,2014,0,OL,,,9770,9605,laurent,laurentduvernaytardif,duvernaytardif,9999999,nfl,1d334dc2-7fa8-4d4b-8359-b4bfd50b758e,,Active,826486,,,,321,27728,9
2015,true,31,,,1991-03-19,,Auburn,[],,,16707,16294,"[""DL"",""LB""]",Dee,Dee Ford,00-0031297,#deeford-NFL-FA-55,74,St. Clair County (AL),,,,,,Ford,,1116852774722600960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658968521492,55,,,,2015,3,DE,,,9342,9353,dee,deeford,ford,672,nfl,6c434322-0ee2-4df5-a5e8-1a6e5f12285e,,Active,508589,,,,252,27551,8
2016,true,30,,,1991-09-23,,Tennessee,[],,,16923,16295,"[""OL""]",Zach,Zach Fulton,00-0030997,#zachfulton-NFL-FA-0,77,Homewood-Flossmoor (IL),,,,,,Fulton,,1116852774907150336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628266242757,0,,,,2016,1,OL,,,9451,9618,zach,zachfulton,fulton,9999999,nfl,5408024f-0014-4abe-9d27-4467d802d50a,,Injured Reserve,,,,,321,27721,8
2017,true,30,,,1991-04-04,,Rice,[],,,16750,16297,"[""DB""]",Phillip,Phillip Gaines,00-0031015,#phillipgaines-NFL-FA-0,72,Judson (MA),,,,,,Gaines,,1116852775095894016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633379109382,0,,,,2017,0,CB,,,9710,9441,phillip,phillipgaines,gaines,801,nfl,5f173aec-86fc-40b5-b0ae-805b46476022,504442,Active,,,,,193,27615,8
2018,false,29,,,1992-02-15,,Southern Methodist,[],,,17424,16298,"[""OL""]",Ben,Ben Gottschalk,,#bengottschalk-NFL-FA-72,77,Notre Dame,,,,,,Gottschalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,2018,4,C,,,10171,,ben,bengottschalk,gottschalk,9999999,nfl,f7221a99-8596-4609-a136-f1c86c805e78,,Inactive,,,,,293,28226,8
2019,false,29,,,1990-11-10,,Georgia,[],,,17021,16300,"[""QB""]",Aaron,Aaron Murray,,#aaronmurray-NFL-FA-7,"6'1""",Plant (FL),,,,,,Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,2019,5,QB,,,9321,9411,aaron,aaronmurray,murray,9999999,nfl,20729a55-0183-46d8-9cf6-67063f184e36,495748,Inactive,,,,,210,27691,6
202,true,40,,,1981-12-12,,LSU,[],,,9641,5099,"[""OL"",""OT""]",Andrew,Andrew Whitworth,00-0024270,#andrewwhitworth-NFL-LAR-77,79,West Monroe (LA),,,,,,Whitworth,,1116852775276249088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1653152412701,77,,,,202,8,OL,,,5005,3701,andrew,andrewwhitworth,whitworth,9999999,nfl,f1ce3e7d-6afc-4db4-94f0-475bd63507b3,,Active,158525,LAR,,,330,7804,16
