_key,full_name,team,position,status,injury_status,age,years_exp,number,college,espn_id,gsis_id,sportradar_id
6977,Justin Strnad,DEN,LB,Active,,30,6,40,Wake Forest,3919548,,f8f0760e-8f04-45bf-9371-fa33c945bc1c
6980,Jon Runyan,NYG,G,Active,,29,6,76,Michigan,3929936,,13bbc7df-2a25-44db-a79a-89ba6c1ac009
6992,Michael Warren,DET,RB,Inactive,,23,2,0,Cincinnati,4239083,,4a096c4e-7738-43b3-984c-7ea604a96742
6996,JaMycal Hasty,NE,RB,Active,,29,6,39,Baylor,3928925,,c6c50d09-f14f-41c2-9eb3-87514f0121f6
7002,Juwan Johnson,NO,TE,Active,,29,6,83,Oregon,3929645,,0226b03b-f91d-4223-9813-9fcd2e9c3acc
7003,Damien Lewis,CAR,G,Active,,29,6,68,LSU,4362647,,475aa381-25d7-4d6e-a6ce-bc7601f4b034
7010,Calvin Throckmorton,DEN,OL,Active,,30,6,76,Oregon,3915147,,4bc2be9f-9001-4395-a097-d3c89140a83b
7012,Mykal Walker,NYJ,LB,Active,,28,6,43,Fresno State,4243009,,86d7dd69-9957-4853-b069-5ad7e35edc64
7014,Joe Bachie,DET,LB,Active,,28,6,35,Michigan State,4036507,,c44bdac4-0732-4f94-8bae-df47ecec5656
7016,Jeremy Chinn,LV,DB,Active,,28,6,11,Southern Illinois,4043169,,5f623fbc-415e-4035-b423-7850cf1153b4
7018,Malcolm Roach,DEN,DT,Active,,28,6,97,Texas,4039064,,bb01a04e-0d54-4fc6-98c8-2b8614d07afe
7021,Rico Dowdle,PIT,RB,Active,,28,6,13,South Carolina,4038815,,bba755a2-63b6-4ac1-b806-0609816135de
7023,Willie Gay,MIA,LB,Active,,28,6,40,Mississippi State,4259804,,9b2d5497-738b-47bc-bd96-2c550b4649ee
7036,Terrell Burgess,NO,DB,Active,,27,6,26,Utah,4035663,,b222de39-0a5e-4bbe-b239-083a500194bb
7039,Cody White,SEA,WR,Active,,27,6,82,Michigan State,4241983,,d25a19a7-7de6-4476-b42a-833c8c3cb208
7041,Robert Hunt,CAR,OL,Active,,29,6,50,Louisiana,3917592,,c7ebe543-7fec-4123-bc6e-b0d509af22a2
7042,Tyler Bass,BUF,K,Active,,29,6,16,Georgia Southern,3917232,,bfccbff4-bc01-41ed-aa11-be976160504c
7044,Julian Blackmon,NO,DB,Active,,27,6,23,Utah,4035661,,c2ec4712-147c-49b1-b6ec-fdb298913080
7048,Benny LeMay,CLE,RB,Active,,24,2,16,Charlotte,4045702,,46cf23c5-7096-4f18-a3d8-59f0befc95ff
7049,Jauan Jennings,MIN,WR,Active,,29,6,14,Tennessee,3886598,,3ae9f0fa-c711-4663-80cf-4707856c07aa
7050,Josiah Deguara,SF,TE,Active,,29,6,47,Cincinnati,3914151,,7874d188-0fcd-4af9-9289-27c27e2bbd16
7053,Daniel Thomas,CLE,DB,Active,,28,6,24,Auburn,4035505,,15a6249f-f4cf-47c2-8251-8a3a802b3db0
7058,Jaylinn Hawkins,BAL,SS,Active,,28,6,21,California,3858276,,c588e277-fc9e-4187-9358-2b9e1a2b0cd9
7060,Ben Bartch,DET,OL,Active,,28,6,78,St. John's (MN),4611506,,53b64223-ded9-41c1-9d2b-a8c2de8963d0
7061,Cameron Clark,NYJ,OT,Inactive,,24,2,72,Charlotte,3914277,,ca98164e-f504-48f7-8a55-48444dfb4df5
7066,K.J. Osborn,TEN,WR,Active,,29,6,85,Miami (FL),3916566,,3bf5c049-9daa-43ba-9758-c6c895a9d462
7069,Alohi Gilman,KC,DB,Active,,28,6,17,Notre Dame,4039413,,f3a7ab39-ead2-4dbf-b760-d652b8a26853
7075,Charlie Woerner,ATL,TE,Active,,28,6,89,Georgia,4035020,,527dfee0-a242-4dc7-830a-ab7028308259
7083,Tyler Huntley,BAL,QB,Active,,28,6,5,Utah,4035671,,7c226f73-a59f-4db6-ad98-2766d05d4d5a
7087,Jonathan Ward,BAL,RB,Active,,28,6,30,Central Michigan,4039274,,1dc6b133-355f-451e-856f-d02839681578
7090,Darnell Mooney,NYG,WR,Active,,28,6,17,Tulane,4040655,,bafe8df1-66b5-4200-8fb3-ff188c25a4e2
7093,Adrian Killins,DEN,RB,Inactive,,24,2,17,UCF,4042112,,2af6db68-3ad7-4699-8f86-0140fffce577
7103,Tavien Feaster,ARI,RB,Active,,24,2,30,South Carolina,4035470,,0d77e008-ec6d-4816-a186-329c0ecdb6be
7106,Lawrence Cager,WAS,TE,Active,,29,6,89,Georgia,3917849,,2f2181f8-cb0a-42e4-9468-17f5f5a219cc
7112,Tyre Phillips,CLE,G,Active,,29,6,69,Mississippi State,4242247,,b4908ca3-f723-4d41-ab98-58acf0aa4a94
7113,Alex Highsmith,PIT,LB,Active,,29,6,56,Charlotte,4037333,,3f4025d1-5782-43e4-9f42-8eee2da66a95
7115,Charlie Heck,MIA,T,Active,,29,6,67,North Carolina,3895840,,608ebe54-1b57-4775-808f-ab2e02637a75
7116,Kevin Dotson,LAR,OL,Active,,29,6,69,Louisiana,3917599,,fb301e65-4c65-4b60-a8ca-d149fcdbcd97
7117,L'Jarius Sneed,KC,CB,Active,Questionable,29,6,38,Louisiana Tech,4040432,,92b059b3-6b1b-4db4-a535-ceba629176d1
7118,Danny Pinter,BAL,G,Active,Doubtful,30,6,63,Ball State,3915470,,22febe45-170a-4f01-b144-3b35b44c7da4
7120,Trevis Gipson,CAR,LB,Active,,29,6,52,Tulsa,3917016,,2814f1e7-dca6-4bd9-80a9-9af480d10546
7122,Broderick Washington,BAL,DT,Active,,29,6,96,Texas Tech,3915837,,6f695364-f31f-420d-8baa-434539e2b12d
7123,Mike Onwenu,NE,OL,Active,,28,6,71,Michigan,4046545,,3ee844af-9408-42d7-ba42-aaa2d5ccc673
7129,Blake Brandel,MIN,T,Active,,29,6,64,Oregon State,3930270,,44dd8731-122b-4f26-a599-10c5aa37acbc
7133,Isaiah Rodgers,MIN,CB,Active,,28,6,2,UMass,4044540,,72100db3-2daa-4c17-aaa8-6c2c52bea5f3
7136,Kam Curl,LAR,DB,Active,,27,6,3,Arkansas,4242154,,eff8e3ec-98e4-49c8-b865-436e3abb0870
7149,Tommy Stevens,NYG,TE,Active,,25,2,0,Mississippi State,3791110,,93a1f2fd-fd5e-4b06-8086-476028d83eed
7153,Kyle Hinton,ATL,G,Active,,28,6,68,Washburn,4682831,,a78d3d14-3cc9-4adf-96fe-dc7660cb4c2d
7187,Rojesterman Farris,DEN,DB,Active,,24,2,39,Hawaii,,,03773859-cfd5-44f0-be0a-8ff82b6055fd
7188,Tyler Hall,CLE,DB,Active,,27,6,29,Wyoming,4048718,,74761bca-f09c-4a06-8dd4-5f3cf2a2b897
7197,Kristian Welch,GB,LB,Active,,28,6,54,Iowa,4036153,,0782b3a2-9693-40f6-aff2-a21bc8fa4c5d
7200,Khalil Dorsey,DET,CB,Active,,28,6,30,Northern Arizona,4027919,,e8b1322a-6162-4535-b6af-4ca60ce8b09c
7204,Reggie Gilliam,NE,RB,Active,,29,6,44,Toledo,4039505,,4475bb8a-b5a6-4527-bfc7-8e7e03900984
7206,Brandon Walton,ATL,OT,Active,,28,6,67,Florida Atlantic,4040778,,ef490eec-3c43-47f3-b4a2-ae41c95108b6
7215,Corliss Waitman,SF,P,Active,,31,6,7,South Alabama,3125280,,32b2d6f6-a636-4d73-927c-361c1aa809f5
7222,Myles Adams,DET,DT,Active,,28,6,96,Rice,4039164,,e6d6138f-1081-457b-9d89-dc9cd0ab9598
7224,Sam Franklin,BUF,DB,Active,,30,6,28,Temple,4044133,,3b1bb0da-607a-4502-8855-8ab5095334da
7231,LaCale London,ATL,DT,Active,,29,6,94,Western Illinois,4376288,,f3adad78-ada5-4ded-bb47-cbf8518f7bba
7261,Arryn Siposs,PHI,P,Active,,30,3,10,Auburn,4371989,,fbae56c0-6400-4d46-9e76-621fc0d5fdd7
7262,Jalen Morton,IND,QB,Active,,24,2,6,Prairie View,,,bcf6e7cb-0fc7-4301-93fd-6a9aa4806cfa
7268,Krys Barnes,WAS,LB,Active,,28,6,47,UCLA,4035817,,fc081a72-124d-4648-86a4-45aebb95a5ba
7283,Chris Williams,ATL,DT,Active,,28,6,93,Wagner,4034530,,a1be5d02-d5c4-42f6-8749-7ac2ff2a6f09
7285,Donald Rutledge,ARI,LB,Active,,24,2,43,Georgia Southern,3928847,,b4a1df84-9467-48b0-bf65-053744916892
7294,Amari Henderson,MIN,CB,Active,,24,2,36,Wake Forest,3919541,,6a43da23-5843-4490-8927-bd6196fe2576
7295,Ross Matiscik,JAX,LS,Active,,29,6,46,Baylor,3928931,,fb18e325-eab9-459f-a559-b482894eb0f5
7301,Tershawn Wharton,CAR,DT,Active,PUP,28,6,98,Missouri S&T,4058925,,632a8382-27d6-45ae-b3d2-a37157e09ab7
7307,Tommy Townsend,TEN,P,Active,,29,6,3,Florida,3915398,,edfc712a-54f7-4c34-a838-c50c14dbf7dc
7313,Liam McCullough,ATL,LS,Active,,29,6,49,Ohio State,3915528,,313aafe1-9b5a-4565-a713-2f2b230f95be
7329,Cole Christiansen,KC,LB,Active,,29,6,48,Army,4036959,,ae372a9d-6f85-4e37-a910-47fd77483ebc
734,Trent Williams,SF,T,Active,,38,16,71,Oklahoma,13241,00-0027857,b070601c-7985-4a1c-b71a-9f72bb5dbc59
7342,Michael Hoecht,BUF,DT,Active,Questionable,28,6,55,Brown,,,073d1bf8-7a0e-4c2f-b890-dbbd47978737
7344,Jonah Williams,ARI,DE,Active,,31,6,92,Weber State,4032481,,d92a275a-a102-4768-965b-60fffe155288
7346,Christian Rozeboom,TB,LB,Active,,29,6,52,South Dakota State,3909013,,49abd11f-fe2b-4d15-99ed-f316d2ec67e1
7348,Dayan Lake,LAR,DB,Active,,24,2,49,Brigham Young,3932348,,65a08ef1-9b9e-4863-bfa0-38d70472ba4b
7357,Dan Chisena,CAR,WR,Inactive,IR,29,6,88,Penn State,3929637,,92529995-41e9-48db-b429-c96540ad357b
7369,Bill Murray,LAR,DT,Active,,29,6,66,William & Mary,3912189,,a28e18bd-eb1c-48cb-b1ad-b2de212313e2
7377,Kyle Murphy,NYG,OL,Active,,23,2,60,Rhode Island,4032758,,ae320fbe-15cb-4877-b05e-c626bbaba820
7402,Julian Good-Jones,WAS,G,Active,,29,6,61,Iowa State,3917949,,1203d3a1-126f-445a-9184-08fa5814e797
7409,Isaac Alarcon,SF,OT,Active,,28,6,67,,4686629,,5478c682-15ff-4932-97f3-6725c413c2c1
7419,James Pierre,MIN,CB,Active,,29,6,23,Florida Atlantic,4259252,,6e0bbdc7-fa74-41d2-b3de-4eaa8e670f87
7436,Mason Kinsey,TEN,WR,Active,,27,6,12,Berry College,4057082,,4d14a6cd-273f-4cf4-aac0-7fe041b6c650
7440,Aaron Brewer,MIA,OL,Active,,28,6,55,Texas State,4040537,,2a41d03d-aec1-4821-a241-6fbe1878d3fd
7443,Teair Tart,LAC,DT,Active,,29,6,93,Florida International,4374269,,a78206af-6d78-4b4c-90e3-dc4bd62ac80b
7448,Nick Leverett,DAL,G,Active,,29,6,51,Rice,3920591,,ca8fe3b0-337f-4354-9010-3951127786a6
7451,Cam Gill,CAR,LB,Active,,28,6,49,Wagner,4034496,,112b95ea-d080-4aa7-bedc-5755c6c6b80c
7467,Blake Gillikin,ARI,P,Active,,28,6,12,Penn State,4045180,,53213f81-77ad-48d0-9d42-00e3633b0e90
7469,Austen Pleasants,SF,OL,Active,Questionable,28,6,62,Ohio,3920814,,cedc5875-2b9f-4fc7-8e86-6895732bafa7
7496,Nick Westbrook-Ikhine,IND,WR,Active,,29,6,12,Indiana,3929785,,5e63e674-adf3-4f4e-929e-4a0ff2cfb1df
7498,Rex Sunahara,CLE,LS,Active,,29,6,50,West Virginia,,,1f3d0803-dad7-42dd-b149-da0c65f5a87e
7516,Hunter Niswander,DAL,P,Active,,27,2,7,Northwestern,,,48efc038-96b7-4c63-a33c-41f6abe6d3de
7521,Chris Blair,ATL,WR,Active,,28,5,19,Alcorn State,,,9281d541-8bcb-4785-a02e-76150910898e
7523,Trevor Lawrence,JAX,QB,Active,,26,5,16,Clemson,,,aaa8b42c-4d87-45f6-bfd2-e31cfed9a736
7525,DeVonta Smith,PHI,WR,Active,Questionable,27,5,6,Alabama,,,3555d07e-57ae-43de-97d5-b1b5bf055f17
7526,Jaylen Waddle,DEN,WR,Active,,27,5,17,Alabama,,,0ff9a975-669d-4851-a95d-ab28d9fc29c4
7527,Mac Jones,SF,QB,Active,,27,5,10,Alabama,,,1fd00ec3-b758-46d2-a2c1-cca521ea8a54
7528,Najee Harris,NYG,RB,Active,,28,5,22,Alabama,,,48ec58c3-ec26-4434-b005-8d34035e6667
7529,Gary Brightwell,CIN,RB,Active,,28,5,32,Arizona,,,94bde2c7-7229-4bf0-a545-5950cf3c7927
7531,Feleipe Franks,CAR,TE,Active,,28,5,81,Arkansas,,,79a849be-0552-4da9-89ff-11d20a7a764a
7535,Hunter Long,JAX,TE,Active,,28,5,84,Boston College,,,ebc576d0-a98b-4f82-aaf9-901a3911487d
7536,Quintin Morris,JAX,TE,Active,,27,5,80,Bowling Green,,,eab74cbc-ed11-46b3-bd16-1d4c997adc22
7537,Jaret Patterson,LAC,RB,Active,,26,5,32,Buffalo,,,82996e3b-b72d-41ca-8eb1-91e462ceff85
7538,Zach Wilson,NO,QB,Active,,27,5,4,BYU,,,17bb63b1-1b0e-48e1-baf7-55cd314d0e62
7541,Cornell Powell,PIT,WR,Active,,28,5,85,Clemson,,,bc25629f-1501-4f58-ae46-c6cf502a4b13
7543,Travis Etienne,NO,RB,Active,,27,5,3,Clemson,,,970693f0-0af4-4627-ac0c-bf519f7433ee
7547,Amon-Ra St. Brown,DET,WR,Active,,26,5,14,USC,,,26ef0447-29b8-4dd1-9831-dcbf8132bb74
7553,Kyle Pitts,ATL,TE,Active,,25,5,8,Florida,,,1f3deb24-9ff8-4769-8f42-825eff7742f6
7554,Tre' McKitty,WAS,TE,Active,,27,5,46,Georgia,,,2ac90a86-c585-4c12-894d-a805a0c94cc3
7559,Ihmir Smith-Marsette,ARI,WR,Active,,26,5,9,Iowa,,,39156891-0d05-470b-8b64-751602820bb1
7562,Tutu Atwell,MIA,WR,Active,,26,5,4,Louisville,,,7dc49535-f9dd-44b0-94f2-08ac6470130b
7564,Ja'Marr Chase,CIN,WR,Active,,26,5,1,LSU,,,fa99e984-d63b-4ef4-a164-407f68a7eeaf
7565,Terrace Marshall,MIA,WR,Active,,26,5,86,LSU,,,69388223-d1e7-46c3-9106-e10edb7073e9
7567,Kenny Gainwell,TB,RB,Active,,27,5,1,Memphis,,,e2a5882a-dcc1-4800-889f-3b957b21834f
7568,Brevin Jordan,HOU,TE,Active,Questionable,26,5,9,Miami (FL),,,8ffb5c07-4aa1-4796-b1ab-30c1ab0ccc4c
7569,Nico Collins,HOU,WR,Active,,27,5,12,Michigan,,,bd56a50c-5fae-4ee2-8363-f74ae07b6887
7571,Rashod Bateman,BAL,WR,Active,,26,5,7,Minnesota,,,d9f8b92b-69d4-4d83-9bf2-106ee523efed
7583,Sam Ehlinger,DEN,QB,Active,,27,5,4,Texas,,,59f4acd0-971a-4470-ab8d-17900a4b128a
7585,Davis Mills,HOU,QB,Active,,27,5,10,Stanford,,,7d51fab7-2d52-4d19-a021-19a123af0d10
7587,Dyami Brown,WAS,WR,Active,,26,5,6,North Carolina,,,0fb60ada-bdd3-4d74-8c98-058303a1649a
7588,Javonte Williams,DAL,RB,Active,,26,5,33,North Carolina,,,889dcdc5-3d88-45df-9677-5ad7ff87c011
7591,Justin Fields,KC,QB,Active,,27,5,6,Ohio State,,,cf15be8f-9117-4531-a517-2b9c7cb3e9e1
7593,Trey Sermon,ATL,RB,Inactive,IR,27,5,44,Ohio State,,,b7146193-fcd1-4b02-a6da-625fe467f60e
7594,Chuba Hubbard,CAR,RB,Active,Questionable,27,5,30,Oklahoma State,,,32205e74-b23f-420a-b312-465b29260745
7595,Tylan Wallace,CLE,WR,Active,,27,5,16,Oklahoma State,,,29269863-13cf-4c66-ac3c-5d9a47e2040a
7596,Elijah Moore,PHI,WR,Active,Questionable,26,5,19,Ole Miss,,,b1935e20-6bd6-4863-8d7e-702ec403491f
7599,Jermar Jefferson,MIN,RB,Active,,26,5,17,Oregon State,,,de456390-b27b-4146-87b9-0267f1ea8db4
7600,Pat Freiermuth,PIT,TE,Active,,27,5,88,Penn State,,,04f0fefe-9d9d-44f5-94ea-6df2a42df3c6
7602,Kylen Granson,TEN,TE,Active,,28,5,86,SMU,,,bcc0167c-05fd-4b23-981e-60b8784ceb33
7605,Kyle Trask,CAR,QB,Active,,28,5,14,Florida,,,13038760-a019-4e2a-9aea-f13d7dce5bda
7607,Michael Carter,TEN,RB,Active,,27,5,35,North Carolina,,,7f119181-4c9f-4a9f-bccc-357277b64a8d
7608,Khalil Herbert,SF,RB,Active,,28,5,40,Virginia Tech,,,02af99e0-3c84-4d4e-937a-a9f29a02323b
7610,Trey Lance,LAC,QB,Active,,26,5,5,North Dakota State,,,676a508c-c65f-404a-a2b0-f861a4bfd072
7611,Rhamondre Stevenson,NE,RB,Active,,28,5,38,Oklahoma,,,6260e78a-64e2-4f7e-9bf8-39948a17a370
7618,Micah Simon,CAR,WR,Active,,,1,81,Brigham Young,,,3714df7a-a59f-4f0b-8689-0ba0a5ada62a
7621,J.T. Ibe,CAR,DB,Active,,25,1,37,South Carolina,,,47d3d8b8-b0c4-4c4b-84a6-4a6b48975feb
7626,Odafe Oweh,WAS,LB,Active,Questionable,27,5,98,Penn State,,,232b1ab6-7a50-48a3-b213-681e782d6daa
7627,Greg Rousseau,BUF,DE,Active,,26,5,15,Miami (FL),,,c47a2147-d70d-4874-91b3-8548b26fb3ec
7628,Eric Stokes,LV,CB,Active,,27,5,5,Georgia,,,35e016e2-c6cd-49c5-b1b5-73f03b81ff4d
7629,Payton Turner,DET,DE,Active,Questionable,27,5,92,Houston,,,91e004b5-8a40-45cc-8246-a34faca1ee64
7630,Greg Newsome,NYG,CB,Active,Questionable,26,5,20,Northwestern,,,2303e1eb-fa31-4cfe-b93d-7c2e1b683baa
7631,Christian Darrisaw,MIN,T,Active,,27,5,71,Virginia Tech,,,584c0cd5-fe93-40e1-8155-9abcf06d79b0
7633,Kwity Paye,LV,DE,Active,,27,5,95,Michigan,,,4c52a12f-6745-468e-86d9-977ffa512c4b
7634,Jamin Davis,PIT,LB,Active,,27,5,57,Kentucky,,,6484ba1b-2145-46fb-83f7-c38baa3080c0
7635,Jaelan Phillips,CAR,LB,Active,Questionable,27,5,5,Miami (FL),,,2e0122de-812b-44fa-8bf9-084695be95e3
7637,Zaven Collins,ARI,LB,Active,,27,5,25,Tulsa,,,61fda7fc-a8d7-435f-9397-5657662cd6b2
7638,Alijah Vera-Tucker,NE,OL,Active,,27,5,75,USC,,,c76beac1-4908-42a9-8f1b-052aabe1eb61
7639,Rashawn Slater,LAC,T,Active,Questionable,27,5,70,Northwestern,,,72c54860-db73-4fe1-bbf7-8fe1413c0952
7640,Micah Parsons,GB,LB,Active,PUP,27,5,1,Penn State,,,b4eab0bf-9e1f-43f8-912f-d33ac517bc46
7641,Pat Surtain,DEN,CB,Active,,26,5,2,Alabama,,,5c753156-6ba2-4e25-9fbd-492c69e06ff0
7642,Jaycee Horn,CAR,CB,Active,,26,5,8,South Carolina,,,90b71985-5235-4d5a-b95a-405129be496f
7643,Penei Sewell,DET,T,Active,,25,5,58,Oregon,,,ad15f429-2d3a-4fad-b378-2ae972a474c6
7644,Creed Humphrey,KC,OL,Active,,27,5,52,Oklahoma,,,a5a9fe33-3879-485e-8d9a-212d295133bd
7645,Josh Myers,NYJ,OL,Active,,28,5,71,Ohio State,,,1e5595fd-5488-4762-9987-f568eeadecc9
7647,Pete Werner,NO,LB,Active,Questionable,27,5,20,Ohio State,,,09bdc469-0d82-4bce-8d49-810a44a550da
7648,Nick Bolton,KC,LB,Active,,26,5,32,Missouri,,,83ad043c-d1e6-45b3-9e06-3f148538db46
7649,Dayo Odeyingbo,CHI,DE,Active,,26,5,55,Vanderbilt,,,994f3d7b-1f01-45fe-ba66-4d853d4b09fb
7650,Dillon Radunz,NO,OL,Inactive,IR,28,5,77,North Dakota State,,,88c9dc8c-2952-4e7c-8677-f29e30d15309
7651,Jeremiah Owusu-Koramoah,CLE,LB,Active,PUP,26,5,6,Notre Dame,,,513aad03-6d8b-45cd-96ed-ad0d56e942f4
7652,Sam Cosmi,WAS,OL,Active,,27,5,76,Texas,,,6ffeb3fd-dd6f-4b03-95a9-da9908005415
7653,Azeez Ojulari,ATL,LB,Active,,26,5,51,Georgia,,,78af6ab8-1003-423d-b29b-111d8f4d45ad
7654,Aaron Banks,GB,OL,Active,,28,5,65,Notre Dame,,,848e4531-e43d-4ae1-a2d8-e0d258fb2c93
7655,Asante Samuel,PIT,CB,Active,,26,5,22,Florida State,,,02b08a8b-a3bd-44d1-8930-e6f51b029a22
7657,Walker Little,JAX,T,Active,,27,5,72,Stanford,,,590c9b25-25d4-447e-afa2-1284c95e17a9
7659,Tre'von Moehrig,CAR,DB,Active,,27,5,7,TCU,,,c8f74b89-065c-4857-be4e-4fcf897a5bc0
7661,Levi Onwuzurike,DET,DE,Active,,28,5,95,Washington,,,0670801f-0ef3-46b6-ad6b-62475db6b787
7663,Teven Jenkins,CLE,OL,Active,,28,5,78,Oklahoma State,,,2f995e2b-1e30-4cff-809d-68c0366dda3a
7664,Christian Barmore,NE,DT,Active,,27,5,90,Alabama,,,39017237-0575-4984-b784-954a79c2bba2
7665,Landon Dickerson,PHI,OL,Active,,27,5,69,Alabama,,,6a904c64-5425-4f6d-b35a-1b72eaa256c6
7666,Jevon Holland,NYG,DB,Active,,26,5,8,Oregon,,,30915dd4-f19f-48cd-8425-f2cf29246b66
7667,Tyson Campbell,CLE,CB,Active,,26,5,7,Georgia,,,a887ad59-0e4b-4a9a-a7e4-cfd9f42fe7fb
7669,Paulson Adebo,NYG,CB,Active,Questionable,27,5,21,Stanford,,,054cf859-2cf7-4621-a98e-b440e66508a5
7670,Joshua Palmer,BUF,WR,Active,,26,5,5,Tennessee,,,857fcc59-10e8-4194-bd7d-41bc5f72a47f
7671,Benjamin St-Juste,GB,DB,Active,,28,5,21,Minnesota,,,19dd3c47-6da2-4baa-8f4d-c44c152924f2
7672,Ernest Jones,SEA,LB,Active,,26,5,13,South Carolina,,,42c12021-abf6-40fa-b989-7ea52d0e7070
7673,Chazz Surratt,SEA,LB,Active,,29,5,44,North Carolina,,,0c9102ea-9fe8-4900-9d33-8eab299cf9ce
7674,Patrick Jones,CAR,DE,Active,,27,5,91,Pittsburgh,,,74013f08-f920-4de7-9740-cc461d84beec
7676,Malcolm Koonce,LV,DE,Active,,28,5,51,Buffalo,,,83436be9-f646-4cb6-94e0-99a939298e3f
7677,Divine Deablo,ATL,LB,Active,,28,5,0,Virginia Tech,,,f50ae8f1-aebd-4e3d-bbf9-f92921044e72
7678,Joseph Ossai,NYJ,DE,Active,,26,5,46,Texas,,,f46bc3a8-dbcc-4d96-8d6e-50034429de29
7679,Alim McNeill,DET,NT,Active,,26,5,54,North Carolina State,,,865d4bf9-5d13-42a6-a8f9-a4e9a93c7375
7680,Ifeatu Melifonwu,TB,CB,Active,,27,5,35,Syracuse,,,8c348caf-34d8-44a8-a781-fee8064ae258
7681,Baron Browning,ARI,LB,Active,,27,5,5,Ohio State,,,faf72326-5e36-4bdd-9843-5d2a6b4ee6b4
7682,Elijah Molden,LAC,CB,Active,,27,5,2,Washington,,,0224c851-7e91-4e93-9bf8-89a8d72c55ef
7683,Monty Rice,LAR,LB,Active,,27,5,8,Georgia,,,587fc996-b54f-48ce-8261-adb50b872ec7
7685,Brandon Stephens,NYJ,DB,Active,,28,5,21,SMU,,,c30da9e4-f0d5-472f-9c20-45f2bc7eaa54
7686,Ambry Thomas,PHI,CB,Active,,26,5,38,Michigan,,,7da672ef-7d6f-4162-b3ee-7faa37b0ed95
7687,Nahshon Wright,NYJ,CB,Active,Questionable,27,5,26,Oregon State,,,884b6094-1ebd-4b72-b957-ad33a3ab984f
7689,Robert Hainsey,JAX,OL,Active,,28,5,73,Notre Dame,,,5d109065-9f5c-4f09-b2b5-87d99920aaaf
7691,Spencer Brown,BUF,OT,Active,,28,5,79,Northern Iowa,,,f0deb589-ddc6-4feb-91b6-8922ad26e259
7692,Kendrick Green,CLE,C,Inactive,IR,27,5,53,Illinois,,,68fd7ef5-2237-456f-925c-68000917edea
7693,Chauncey Golston,NYG,DE,Active,,28,5,57,Iowa,,,b7f8bf4e-a1e5-443e-8deb-3916c817a1a8
7694,Tommy Tremble,CAR,TE,Active,,26,5,82,Notre Dame,,,cbee2fd3-e5f2-4316-bffd-531f1873f032
7695,Osa Odighizuwa,SF,DT,Active,,28,5,92,UCLA,,,5bc24739-494e-4d0c-beae-e15231743bcf
7696,Milton Williams,NE,DT,Active,,27,5,97,Louisiana Tech,,,ebabfa18-7713-4002-8ac4-cf30cd4566fc
7697,Brady Christensen,CAR,T,Active,,29,5,70,BYU,,,3eba23df-f60c-41da-9094-74c146b017cf
7698,Andre Cisco,NYJ,DB,Active,,26,5,8,Syracuse,,,250da6c8-2222-4438-9800-60d7bbb449d7
7699,Quinn Meinerz,DEN,OL,Active,,27,5,77,Wisconsin-Whitewater,,,8bd08ef6-5d55-4fd0-b7db-1489d88c6ebd
7704,Buddy Johnson,LV,LB,Active,Questionable,27,5,59,Texas A&M,,,11e6adfb-8144-4990-adc2-bfcfe905889b
7707,Tre Brown,NYJ,CB,Active,,28,5,30,Oklahoma,,,0589b224-bfc7-47a5-b89d-ff58ef2dcf21
7708,Marco Wilson,MIA,CB,Active,,27,5,21,Florida,,,409f6cf2-cfd2-4712-80a2-9a62e0ad75c4
7711,Tommy Togiai,HOU,DT,Active,,26,5,72,Ohio State,,,4a4f2ec4-b750-417c-8fa3-f1ec6386f032
7712,Robert Rochell,CAR,DB,Active,,28,5,33,Central Arkansas,,,170d9d12-0595-4636-9b42-822ff93a6d94
7714,Dan Moore,TEN,OT,Active,,27,5,75,Texas A&M,,,6864e643-1085-41bc-99f0-66184fab5487
7715,Cam Bynum,IND,DB,Active,,28,5,0,California,,,450f301e-e19b-4111-a6be-4bb20fbf7f2a
7716,John Bates,WAS,TE,Active,Questionable,28,5,87,Boise State,,,3208880b-949f-4926-85eb-1940770550ea
7717,Zech McPhearson,LAR,CB,Active,,28,5,41,Texas Tech,,,34786359-962b-44e4-8882-d387d1a8ed42
7720,Kene Nwangwu,NYJ,RB,Active,,28,5,3,Iowa State,,,482c1032-765a-48d3-b46e-b47a809dbee4
7721,Chris Rumph,NO,LB,Active,Questionable,27,5,58,Duke,,,dcbf373f-7336-457f-888f-02596a391d89
7722,Bobby Brown,CAR,DT,Active,,26,5,97,Texas A&M,,,17bb3390-5232-402b-b229-c478b22dd200
7726,Derrick Barnes,DET,LB,Active,,27,5,55,Purdue,,,16c53e66-de15-43da-931c-bf3a3e056505
7727,Cameron Sample,ATL,DE,Active,,26,5,69,Tulane,,,2f1b4df5-a65b-4b13-8a86-81c03259e822
7728,James Hudson,NE,OT,Active,,27,5,51,Cincinnati,,,9a147206-ba5e-49b9-801c-a7f6832be2c5
7730,Darren Hall,ATL,CB,Active,,26,5,41,San Diego State,,,e2aa4576-83a6-4b81-ab95-49126a0cf1d4
7732,Justin Hilliard,KC,LB,Active,,25,1,42,Ohio State,,,77b90860-a321-42ce-b505-32216dc40276
7746,Austin Trammell,JAX,WR,Active,,28,5,81,Rice,,,c1d52f55-4c65-4b37-8457-f0dc028c85bc
7748,Dwayne Johnson,NYG,DB,Inactive,,24,1,28,San Diego State,,,ddbe4da5-1393-4b1f-8708-92f66412d6a9
